,id,name,description_box,equipment_catalog_id,location_address,plant_id,host_name,device_name_box,data_source,equipment_type,plc,program,equipment_name
1,0cf1de04-4068-45b6-8956-ab81102b62b5,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
2,b99a9d75-f8a2-4dbe-adeb-93ba78b4a9ae,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
3,f4fecaee-73be-4b5d-ab8f-6b790c9e9ed1,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
4,a223fc1b-a492-4552-9ca0-64a843d4daf8,AB030R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
5,8de33cee-eb13-495c-9527-0b3858ad99c6,AB040R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
6,1f27ec8c-a68c-4b54-bdd4-c1c6756f3675,AD002R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
7,a150ea38-7ed3-43ed-bc27-38def2a1979a,AD002R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
8,bf5eb44f-7e27-4e02-883f-2165ceee2c13,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
9,267acb77-07cc-4d1e-9895-a77f9f2e55c7,AD002R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
10,323cd8ef-9709-473a-84ef-80ebc388eecc,AD004R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD004-R01,AD004R01B05,DCDL,Robot,,,
11,2f5cd704-43ef-4536-83cf-3bda76e23ae9,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
12,00021157-1621-45d5-bdc3-cfe360bcc99e,AD002R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
13,60e98545-1a60-4b11-8824-e3cc5bdbf392,AB030R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
14,e46d2da7-d5b1-4369-9ed6-790e7457dfeb,AB030R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
15,2c7d22ca-c04c-4c5d-9e94-e8491e95e269,AB010R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
16,44489538-41d2-4405-8492-488826db423c,AB010R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
17,2b83411d-fb20-49b4-8eb7-9b5b7434b00e,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
18,02a0621f-136e-4740-ae73-d773cd5b764f,AD004R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD004-R01,AD004R01B05,DCDL,Robot,,,
19,36725358-b76b-4078-bfb6-a53f7bb49deb,AD004R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD004-R01,AD004R01B05,DCDL,Robot,,,
20,d6cc11fe-2055-47d6-9d1c-5b455fbc984e,AD002R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
21,6d42a2a9-41ab-404f-abd5-131c01eae15b,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
22,802932c5-0b90-438b-807b-c75b61a5f4d0,AD004R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD004-R01,AD004R01B05,DCDL,Robot,,,
23,6f45091d-8653-44a5-8f37-474372c43001,AB010R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
24,b80fda1f-32b4-4c60-a479-da2473ff4cea,AD003R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
25,3bb9017b-9828-4f0a-8c7f-6c7985f7148b,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
26,699c5b26-b7aa-4f49-859a-ca2d689ed8f8,AD002R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
27,088c4a8f-112f-4ca4-8665-8626c2c5ef55,AD002R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
28,40e73e09-fb17-40a4-b082-713acc3eb8c3,AB030R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
29,3223535f-abc4-46fd-9430-506c135f53a2,AB030R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
30,4d3efbb5-26c1-455b-8640-b4179d251494,AD002R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
31,e6c016c8-117b-4738-ba6e-160dc50c84a9,AD004R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD004-R01,AD004R01B05,DCDL,Robot,,,
32,af20a830-6958-4600-b416-7218d4a73112,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
33,63a4d210-3228-434c-ad3d-b064bc9c0413,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
34,d4256a80-a3f2-4ef9-916b-2e8d47d302b9,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
35,da196fdd-aa93-4658-aa45-08bf2fce9ed4,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
36,97974925-fe36-4ee2-bdd6-66098bafa04b,AD002R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
37,7ff89f37-f797-4ca5-908a-5548d09bd78c,AB040R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
38,4474af33-37ab-4c0b-946e-342ecb6cd22b,AB010R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
39,e6310d39-74a3-4cf4-90b4-a6515511b62a,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
40,1caea588-f987-43e1-8eb8-2020138b240c,AB010R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
41,f6835927-df2e-48a7-b50e-404a70dd9b3b,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
42,fa58a96a-5f27-4704-ba77-412f3a871f85,AB010R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
43,f2ce8fe4-d2f1-4d04-ad87-1837dfdc74dc,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
44,12c6df15-9ffa-41d6-9ac1-37fb0c5e8073,AB040R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
45,345206ef-be0b-4f39-9b2d-644596c52cda,AD002R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
46,5d58a4b2-5384-4440-b903-4a2a620f6b03,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
47,a80e0778-46ad-48a7-942d-6c6f94706124,AB020R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
48,4c973b6d-223f-40fa-b516-c06f99f24d8b,AD002R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
49,76176bb1-27c7-4363-ac4f-299edb5b667c,AB010R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
50,9de2440e-8dac-4eae-a14e-cc74d3f3a121,AB040R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
51,26c5844c-b070-47dd-969c-22359dcc7d44,AD002R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
52,0554ac2f-6b34-4972-90d0-5fa913bd9e6d,AD002R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
53,eaca6ed6-cdf6-49a1-a5b1-0811e33fcf17,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
54,30a4fad1-85b4-46e2-9329-72457f771bf6,AD002R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
55,41676ed4-0b4b-4c8c-881e-b34a103f5f93,AD002R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
56,0bc2a56a-c38a-47cd-bae2-31aeb5435f22,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
57,bcaeaef9-baa0-4765-aebf-a41117ef148a,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
58,e12f482d-9a3a-485d-a1a8-f381083de795,AD002R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
59,e15630b2-713e-47fb-8023-cfe3c16dbd5f,AD004R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD004-R01,AD004R01B05,DCDL,Robot,,,
60,96e31300-e96f-4bea-a635-634b2a9839b1,AB040R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
61,5e92655a-bee8-4c29-86f6-5ee9c6f9c211,AD002R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
62,faaa8ffa-b718-4c99-bdcb-d770deae84ec,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
63,fa39d3b2-c22a-47ad-bc3f-45ef787ec845,AB030R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
64,460b78dd-d221-44f6-8777-47c9f59a8bd7,AB010R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
65,379488b6-1ef6-4978-86d4-8a1ea7e87ab9,AB010R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
66,402a4b8d-c6bd-4f8d-a77b-a7a09a88f62c,AB010R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
67,2a3758e2-420f-4f17-bec1-3f13e5fccc4a,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
68,92fe71a1-e29c-49ec-9e58-a3e59a48e7ad,AB030R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
69,06ae2746-202b-43d3-880c-a6d9fc6b8d6a,AB010R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
70,5a505120-647d-4f00-912e-b294d9ec0f8b,AB040R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
71,6b67b431-39a6-4642-8dd6-6bda6b227a52,AD003R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
72,42ba4cd9-10c2-4f08-a964-ee4b0342cb77,AB010R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
73,29ce9ecb-d1ae-4ae7-8603-151d9f9fb49b,AD002R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
74,c3f1c9b1-bf3e-4488-a64d-71a293ad89ef,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
75,ca850e49-5dac-4939-beda-e7478b48a765,AB030R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
76,e1e1e919-ea1e-4090-bea2-3836b2eb2bbb,AB030R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
77,4534c686-f5e8-451a-b782-054398a9ecbc,AB010R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
78,15fb05df-b946-4f1f-bfd3-771e60a9f085,AB010R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
79,de3d265c-92cb-4b11-8fd6-8c7055b537b8,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
80,3db61a76-0c66-43aa-86cc-63efcf444846,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
81,8f7908ca-a2be-4147-bf6b-2d99fb72b33c,AB030R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
82,dcca5da0-5b0b-49d2-9097-378f0cf93935,AB030R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
83,6654ad8c-0fb1-4b28-88ec-d0cf1648acb3,AB030R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
84,b3e15e2b-7ccb-4e60-a403-5bad20cb1fed,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
85,0ea3c0e3-83aa-446a-8056-d7b5fe3844a8,AD002R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
86,8014ad6a-47a0-4414-b96e-e67dcdcf188e,AB030R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
87,7f4c2f68-320c-4050-b8d1-2ead4583461b,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
88,95b94428-19f8-4352-b835-8c5c2aad71d5,AB030R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
89,dda85bfa-338b-4992-90ca-f9a4eca5aef4,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
90,b603cda7-809f-4562-a681-87887ed82865,AB010R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
91,df4a6a68-fa2b-4902-8c39-a7a2c2d98768,AD002R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
92,edd46d2d-7344-4e6f-93ac-7e9199fc347b,AB030R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
93,470d1e0b-ca7b-476d-806b-4faa7eed6ecd,AD002R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
94,f1c14b68-b66b-42fe-8f91-36cb62a59a6f,AB040R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
95,0a42ee9f-c86a-4475-a0e5-3e0ae5dfeceb,AD003R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
96,3d42566b-89c5-4989-aa31-54a4037369ba,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
97,0da5a54b-721f-41b7-9182-078362d87838,AB010R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
98,abc4e765-e6ad-46cb-9d71-b6536a6d6c14,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
99,4cce4b10-8cc0-4644-aa49-213d1d3cab11,AB010R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R01,AB010R01B05,DCDL,Robot,,,
100,3d4758f0-3f46-416d-a0dd-8b4be39fd15c,AB030R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
101,05a0cb59-0f02-40a7-b26a-a23ffb42cda5,AB040R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
102,da786e63-2686-4362-b879-50db47d68c9e,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
103,b7c5aec7-3322-426c-af75-308bba55a7e4,AB010R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
104,bc760d65-8b59-4dc5-948a-8be6ba4ae751,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
105,adedca4c-d21c-4572-b3cd-157ffa8d0518,AB020R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
106,353b4f95-8eca-44fb-909e-d80198c0b28b,AB030R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
107,ea2a997d-ca9c-436e-bfbe-f18b234ee76c,AB030R02B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R02,AB030R02B05,DCDL,Robot,,,
108,dc527795-d1bd-4269-97b9-0c77aa46c63b,AB020R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
109,1b20c51a-aa43-4bb4-9602-8c18c46b54c3,AB020R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB020-R01,AB020R01B05,DCDL,Robot,,,
110,07f1c919-0f98-4fcf-aa0f-08c6acff56ce,AB030R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB030-R01,AB030R01B05,DCDL,Robot,,,
111,d603e244-9d96-40b9-b6a3-b1f90411aeac,AB010R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB010-R02,AB010R02B05,DCDL,Robot,,,
112,f05b8d49-0980-4cf6-b326-6aad2dbc78f7,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
113,dcf52dbc-3f59-4de8-856c-c4269795930d,AD002R02B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R02,AD002R02B05,DCDL,Robot,,,
114,fa64ea4f-98cc-4f92-8b8c-dbb95d13b45c,AD002R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD002-R01,AD002R01B05,DCDL,Robot,,,
115,06bd802c-6e09-4590-b3af-495c9bacf26f,AD003R01B05,Robot Fanuc Global,87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AD003-R01,AD003R01B05,DCDL,Robot,,,
116,6ddc39dd-b07a-48fd-adf3-8f3f86e69fb8,AB040R01B05,Robot Fanuc Global (W/Vision),87d3639e-4380-49c1-bba0-f051099e14f6,ARL.B1,ARL,ARB-05AB040-R01,AB040R01B05,DCDL,Robot,,,
